run_id,seed,status,val_rmse,val_r2,train_seconds,config_id,error_msg,hidden_lstm,hidden_gru,dense1,dense2,dropout,lr,weight_decay,batch_size,grad_clip
80,42,ok,0.019512677565217018,-0.029584884643554688,1.6123607158660889,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,64,32,0.2,0.001,0.0001,128,1.0
81,42,ok,0.020028317347168922,-0.08471918106079102,2.4841179847717285,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,64,64,0.0,0.0005,1e-06,64,1.0
82,42,ok,0.020017113536596298,-0.08350610733032227,1.8266291618347168,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,64,64,0.0,0.0005,1e-06,128,1.0
83,42,ok,0.020028287544846535,-0.0847158432006836,2.3068056106567383,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,64,64,0.0,0.0005,0.0001,64,1.0
84,42,ok,0.02001657709479332,-0.08344781398773193,1.9260458946228027,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,64,64,0.0,0.0005,0.0001,128,1.0
85,42,ok,0.019850298762321472,-0.0655221939086914,2.2100272178649902,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,64,64,0.0,0.001,1e-06,64,1.0
86,42,ok,0.01988135278224945,-0.06885862350463867,1.5025432109832764,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,64,64,0.0,0.001,1e-06,128,1.0
87,42,ok,0.01985025592148304,-0.06551766395568848,1.9319846630096436,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,64,64,0.0,0.001,0.0001,64,1.0
88,42,ok,0.01988133043050766,-0.0688561201095581,1.4749855995178223,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,64,64,0.0,0.001,0.0001,128,1.0
89,42,ok,0.019497470930218697,-0.027980685234069824,2.6846702098846436,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,64,64,0.2,0.0005,1e-06,64,1.0
90,42,ok,0.01962098479270935,-0.041046142578125,2.7299015522003174,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,64,64,0.2,0.0005,1e-06,128,1.0
91,42,ok,0.019497254863381386,-0.027957916259765625,2.53771710395813,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,64,64,0.2,0.0005,0.0001,64,1.0
92,42,ok,0.01961318403482437,-0.04021859169006348,2.50243878364563,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,64,64,0.2,0.0005,0.0001,128,1.0
93,42,ok,0.019206296652555466,0.002493619918823242,2.18778395652771,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,64,64,0.2,0.001,1e-06,64,1.0
94,42,ok,0.019736817106604576,-0.05337417125701904,1.7831642627716064,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,64,64,0.2,0.001,1e-06,128,1.0
95,42,ok,0.019208859652280807,0.0022274255752563477,2.2598166465759277,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,64,64,0.2,0.001,0.0001,64,1.0
96,42,ok,0.01973332092165947,-0.0530010461807251,1.866602897644043,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,64,64,0.2,0.001,0.0001,128,1.0
97,42,ok,0.01946413703262806,-0.02446877956390381,2.2254695892333984,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,16,0.0,0.0005,1e-06,64,1.0
98,42,ok,0.019422171637415886,-0.02005600929260254,1.4551200866699219,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,16,0.0,0.0005,1e-06,128,1.0
99,42,ok,0.01946208067238331,-0.02425229549407959,2.4227492809295654,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,16,0.0,0.0005,0.0001,64,1.0
100,42,ok,0.01942216418683529,-0.020055174827575684,1.3096306324005127,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,16,0.0,0.0005,0.0001,128,1.0
101,42,ok,0.019417598843574524,-0.01957571506500244,1.8248810768127441,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,16,0.0,0.001,1e-06,64,1.0
102,42,ok,0.01949598826467991,-0.02782440185546875,1.240051031112671,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,16,0.0,0.001,1e-06,128,1.0
103,42,ok,0.01941758394241333,-0.01957416534423828,1.837162971496582,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,16,0.0,0.001,0.0001,64,1.0
104,42,ok,0.019495973363518715,-0.02782285213470459,1.224647045135498,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,16,0.0,0.001,0.0001,128,1.0
105,42,ok,0.019371848553419113,-0.014776825904846191,2.0510435104370117,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,16,0.2,0.0005,1e-06,64,1.0
106,42,ok,0.019598718732595444,-0.038684844970703125,1.4578497409820557,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,16,0.2,0.0005,1e-06,128,1.0
107,42,ok,0.019371841102838516,-0.014775991439819336,1.9497630596160889,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,16,0.2,0.0005,0.0001,64,1.0
108,42,ok,0.01959894597530365,-0.03870880603790283,1.2570526599884033,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,16,0.2,0.0005,0.0001,128,1.0
109,42,ok,0.019353406503796577,-0.012845635414123535,1.9267477989196777,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,16,0.2,0.001,1e-06,64,1.0
110,42,ok,0.019560566172003746,-0.0346447229385376,1.144599437713623,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,16,0.2,0.001,1e-06,128,1.0
111,42,ok,0.01935265213251114,-0.012766718864440918,2.181985855102539,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,16,0.2,0.001,0.0001,64,1.0
112,42,ok,0.0195605531334877,-0.03464329242706299,1.2598121166229248,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,16,0.2,0.001,0.0001,128,1.0
113,42,ok,0.019288990646600723,-0.006114602088928223,1.8375029563903809,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,32,0.0,0.0005,1e-06,64,1.0
114,42,ok,0.019248316064476967,-0.001875758171081543,1.5259037017822266,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,32,0.0,0.0005,1e-06,128,1.0
115,42,ok,0.019288983196020126,-0.006113767623901367,1.7529349327087402,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,32,0.0,0.0005,0.0001,64,1.0
116,42,ok,0.01924830675125122,-0.0018749237060546875,1.314880609512329,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,32,0.0,0.0005,0.0001,128,1.0
117,42,ok,0.01943783462047577,-0.021701812744140625,1.7927684783935547,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,32,0.0,0.001,1e-06,64,1.0
118,42,ok,0.01943790353834629,-0.021709084510803223,1.288719654083252,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,32,0.0,0.001,1e-06,128,1.0
119,42,ok,0.019437793642282486,-0.021697521209716797,1.9395499229431152,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,32,0.0,0.001,0.0001,64,1.0
120,42,ok,0.019437603652477264,-0.021677494049072266,1.3589298725128174,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,32,0.0,0.001,0.0001,128,1.0
121,42,ok,0.019024889916181564,0.021247923374176025,1.8374533653259277,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,32,0.2,0.0005,1e-06,64,1.0
122,42,ok,0.01909622550010681,0.013894259929656982,1.844895362854004,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,32,0.2,0.0005,1e-06,128,1.0
123,42,ok,0.019024888053536415,0.021248161792755127,1.82743239402771,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,32,0.2,0.0005,0.0001,64,1.0
124,42,ok,0.019096452742815018,0.013870775699615479,1.8091444969177246,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,32,0.2,0.0005,0.0001,128,1.0
125,42,ok,0.019367394968867302,-0.014310240745544434,1.622220754623413,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,32,0.2,0.001,1e-06,64,1.0
126,42,ok,0.019313644617795944,-0.008688092231750488,1.0248463153839111,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,32,0.2,0.001,1e-06,128,1.0
127,42,ok,0.019367385655641556,-0.014309167861938477,1.8633837699890137,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,32,0.2,0.001,0.0001,64,1.0
128,42,ok,0.019313642755150795,-0.008687853813171387,1.1085121631622314,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,32,0.2,0.001,0.0001,128,1.0
129,42,ok,0.01959463208913803,-0.038251638412475586,2.013434648513794,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,64,0.0,0.0005,1e-06,64,1.0
130,42,ok,0.019764110445976257,-0.05628931522369385,1.0888803005218506,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,64,0.0,0.0005,1e-06,128,1.0
131,42,ok,0.019594622775912285,-0.03825068473815918,1.9973976612091064,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,64,0.0,0.0005,0.0001,64,1.0
132,42,ok,0.019764084368944168,-0.05628669261932373,1.3583259582519531,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,64,0.0,0.0005,0.0001,128,1.0
133,42,ok,0.019511979073286057,-0.029511094093322754,1.8970060348510742,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,64,0.0,0.001,1e-06,64,1.0
134,42,ok,0.0196446031332016,-0.043554067611694336,1.1070671081542969,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,64,0.0,0.001,1e-06,128,1.0
135,42,ok,0.01951058767735958,-0.02936422824859619,2.2060110569000244,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,64,0.0,0.001,0.0001,64,1.0
136,42,ok,0.019644590094685555,-0.04355263710021973,1.1931164264678955,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,64,0.0,0.001,0.0001,128,1.0
137,42,ok,0.019841302186250687,-0.06455647945404053,2.0242533683776855,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,64,0.2,0.0005,1e-06,64,1.0
138,42,ok,0.0196524765342474,-0.04439067840576172,1.9212863445281982,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,64,128,64,0.2,0.0005,1e-06,128,1.0
139,42,ok,0.019841277971863747,-0.06455397605895996,2.1165385246276855,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,64,0.2,0.0005,0.0001,64,1.0
140,42,ok,0.019649768248200417,-0.04410266876220703,1.9522204399108887,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,64,128,64,0.2,0.0005,0.0001,128,1.0
141,42,ok,0.01964200660586357,-0.04327809810638428,2.31563138961792,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,64,0.2,0.001,1e-06,64,1.0
142,42,ok,0.01968681626021862,-0.04804360866546631,1.5606281757354736,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,64,128,64,0.2,0.001,1e-06,128,1.0
143,42,ok,0.01962687447667122,-0.0416712760925293,2.4840965270996094,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,64,0.2,0.001,0.0001,64,1.0
144,42,ok,0.01969362050294876,-0.04876828193664551,1.5092380046844482,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,64,128,64,0.2,0.001,0.0001,128,1.0
145,42,ok,0.01951112225651741,-0.029420852661132812,1.9240939617156982,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,128,32,16,0.0,0.0005,1e-06,64,1.0
146,42,ok,0.019559325650334358,-0.03451359272003174,1.514665126800537,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,128,32,16,0.0,0.0005,1e-06,128,1.0
147,42,ok,0.01951112225651741,-0.02942073345184326,2.0103280544281006,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,128,32,16,0.0,0.0005,0.0001,64,1.0
148,42,ok,0.019559327512979507,-0.03451359272003174,1.517493486404419,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,128,32,16,0.0,0.0005,0.0001,128,1.0
149,42,ok,0.019424771890044212,-0.020328998565673828,1.6608095169067383,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,128,32,16,0.0,0.001,1e-06,64,1.0
150,42,ok,0.019213564693927765,0.0017386078834533691,1.799060344696045,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,128,32,16,0.0,0.001,1e-06,128,1.0
151,42,ok,0.01942475140094757,-0.020326852798461914,2.004120111465454,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,128,32,16,0.0,0.001,0.0001,64,1.0
152,42,ok,0.019213559105992317,0.0017390847206115723,1.7954449653625488,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,128,32,16,0.0,0.001,0.0001,128,1.0
153,42,ok,0.019672447815537453,-0.04651439189910889,4.1963160037994385,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,128,32,16,0.2,0.0005,1e-06,64,1.0
154,42,ok,0.020540492609143257,-0.1409066915512085,1.6889631748199463,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,128,32,16,0.2,0.0005,1e-06,128,1.0
155,42,ok,0.019672783091664314,-0.04655015468597412,4.467736721038818,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,128,32,16,0.2,0.0005,0.0001,64,1.0
156,42,ok,0.020540527999401093,-0.14091062545776367,1.713632583618164,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,128,32,16,0.2,0.0005,0.0001,128,1.0
157,42,ok,0.0195490550249815,-0.03342735767364502,2.5687618255615234,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,128,32,16,0.2,0.001,1e-06,64,1.0
158,42,ok,0.019653791561722755,-0.044530391693115234,1.6536567211151123,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,128,32,16,0.2,0.001,1e-06,128,1.0
